DR NUMBER,DATE REPORTED,DATE OCCURRED,TIME OCCURRED,AREA ID,AREA NAME,REPORTING DISTRICT,CRIME CODE,CRIME CODE DESCRIPTION,MO CODES,VICTIM AGE,VICTIM SEX,VICTIM DESCENT,PREMISE CODE,PREMISE DESCRIPTION,WEAPON USED CODE,WEAPON DESCRIPTION,STATUS CODE,STATUS DESCRIPTION,CRIME CODE 1,CRIME CODE 2,CRIME CODE 3,CRIME CODE 4,ADDRESS,CROSS STREET,LOCATION ,LATITUDE,LONGITUDE,geometry,index_right,CT10,GEOID10,LABEL,OBJECTID,Shape_STAr,Shape_STLe,X_Center,Y_Center
161613485,09/01/2016,08/24/2016,0005,16,Foothill,1684,440,THEFT PLAIN - PETTY ($950 & UNDER),1218 1822 0344,37,F,O,102,SIDEWALK,,,IC,Invest Cont,440,,,,8000    WEBB                         AV,,"(34.2157, -118.3878)",34.2157, -118.3878,POINT (-118.3878 34.2157),1352,121802,06037121802,1218.02,1354,10228535.4346,14898.3777082,6443354.0,1902388.0
161613182,08/25/2016,08/25/2016,1100,16,Foothill,1684,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 1202 1218 0447 2004 2003 1238 0334,62,F,H,102,SIDEWALK,302,BLUNT INSTRUMENT,IC,Invest Cont,230,,,,WEBB                         AV,STRATHERN                    ST,"(34.2157, -118.391)",34.2157, -118.391,POINT (-118.391 34.2157),1352,121802,06037121802,1218.02,1354,10228535.4346,14898.3777082,6443354.0,1902388.0
161613487,09/02/2016,08/31/2016,1200,16,Foothill,1684,210,ROBBERY,1814 0416 2000 0337 1218,52,F,W,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,1900    TRANSIENT,,"(34.2166, -118.3919)",34.2166, -118.3919,POINT (-118.3919 34.2166),1352,121802,06037121802,1218.02,1354,10228535.4346,14898.3777082,6443354.0,1902388.0
161615183,10/14/2016,10/13/2016,1300,16,Foothill,1691,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2004 1813 0421 1218 0408 2000,45,F,H,509,MOBILE HOME/TRAILERS/CONSTRUCTION TRAILERS/RV'S/MOTORHOME,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,236,,,,LAUREL CANYON,STRATHERN,"(34.2158, -118.3965)",34.2158, -118.3965,POINT (-118.3965 34.2158),1352,121802,06037121802,1218.02,1354,10228535.4346,14898.3777082,6443354.0,1902388.0
161615555,10/25/2016,10/25/2016,1145,16,Foothill,1684,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0907 2004 1218 1022 1307 0329 0416 0913 1310 0411,40,M,B,101,STREET,219,SCREWDRIVER,AA,Adult Arrest,230,998,,,SIMPSON                      AV,STAGG                        ST,"(34.2121, -118.3889)",34.2121, -118.3889,POINT (-118.3889 34.2121),1352,121802,06037121802,1218.02,1354,10228535.4346,14898.3777082,6443354.0,1902388.0
171605796,02/14/2017,02/14/2017,0100,16,Foothill,1684,121,"RAPE, FORCIBLE",2004 1218 0416 0508 1814 1414 1415 2000 0527 0906,36,F,H,122,"VEHICLE, PASSENGER/TRUCK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,121,998,,,STAGG,SIMPSON,"(34.2121, -118.3889)",34.2121, -118.3889,POINT (-118.3889 34.2121),1352,121802,06037121802,1218.02,1354,10228535.4346,14898.3777082,6443354.0,1902388.0
171607945,04/05/2017,03/23/2017,1312,16,Foothill,1684,662,"BUNCO, GRAND THEFT",0701 1218 1900,25,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,662,,,,12000    STRATHERN                    ST,,"(34.2158, -118.3944)",34.2158, -118.3944,POINT (-118.3944 34.2158),1352,121802,06037121802,1218.02,1354,10228535.4346,14898.3777082,6443354.0,1902388.0
171608176,04/12/2017,04/12/2017,0010,16,Foothill,1684,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 1822 0416,56,F,H,110,FREEWAY,114,AIR PISTOL/REVOLVER/RIFLE/BB GUN,IC,Invest Cont,230,,,,LANKERSHIM,CAYUGA,"(34.2261, -118.3878)",34.2261, -118.3878,POINT (-118.3878 34.2261),1352,121802,06037121802,1218.02,1354,10228535.4346,14898.3777082,6443354.0,1902388.0
171609213,05/09/2017,05/07/2017,0420,16,Foothill,1684,121,"RAPE, FORCIBLE",1402 0527 2004 1218 0507 2001 1206 1820 1420,56,F,O,517,,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,121,,,,7800    SIMPSON                      AV,,"(34.2121, -118.3889)",34.2121, -118.3889,POINT (-118.3889 34.2121),1352,121802,06037121802,1218.02,1354,10228535.4346,14898.3777082,6443354.0,1902388.0
161014659,08/26/2016,08/25/2016,2200,10,West Valley,1027,210,ROBBERY,2000 0400 0416 0344 1309 0342 1814 2004 1218,42,M,W,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,626,,,AMESTOY                      ST,SHERMAN                      WY,"(34.2012, -118.5055)",34.2012, -118.5055,POINT (-118.5055 34.2012),399,131900,06037131900,1319.00,400,14188183.7949,15934.6498013,6407506.0,1897274.0
161014716,08/27/2016,08/25/2016,1100,10,West Valley,1027,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1100 0430 1218 1414 1822 1501 1402,23,M,H,109,PARK/PLAYGROUND,106,UNKNOWN FIREARM,IC,Invest Cont,230,998,,,WHITE OAK                    AV,SHERMAN                      WY,"(34.2011, -118.5186)",34.2011, -118.5186,POINT (-118.5186 34.2011),383,131800,06037131800,1318.00,384,14159859.2432,15914.7990297,6402230.0,1897298.0
161015270,09/08/2016,09/08/2016,1030,10,West Valley,1015,624,BATTERY - SIMPLE ASSAULT,0913 1218 0400 0417,55,M,W,402,MARKET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,18100    SHERMAN                      WY,,"(34.2048, -118.5273)",34.2048, -118.5273,POINT (-118.5273 34.2048),383,131800,06037131800,1318.00,384,14159859.2432,15914.7990297,6402230.0,1897298.0
160514986,08/26/2016,08/26/2016,1330,05,Harbor,0565,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 0411 2004,21,M,B,108,PARKING LOT,201,KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,IC,Invest Cont,230,,,,900 S  GAFFEY                       ST,,"(33.7361, -118.2923)",33.7361, -118.2923,POINT (-118.2923 33.7361),75,296600,06037296600,2966.00,76,9063985.26855,12269.8715611,6472776.0,1727812.0
160501072,09/10/2016,09/10/2016,1105,05,Harbor,0557,870,CHILD ABANDONMENT,1257 0553 1218,,F,W,108,PARKING LOT,,,AA,Adult Arrest,870,,,,100 S  GAFFEY                       ST,,"(33.7433, -118.2923)",33.7433, -118.2923,POINT (-118.2923 33.7433),75,296600,06037296600,2966.00,76,9063985.26855,12269.8715611,6472776.0,1727812.0
160517018,10/11/2016,10/11/2016,0215,05,Harbor,0557,237,CHILD NEGLECT (SEE 300 W.I.C.),2004 1218 1248,12,M,H,503,HOTEL,,,IC,Invest Cont,237,,,,200 S  GAFFEY                       ST,,"(33.7424, -118.2923)",33.7424, -118.2923,POINT (-118.2923 33.7424),75,296600,06037296600,2966.00,76,9063985.26855,12269.8715611,6472776.0,1727812.0
160517424,10/18/2016,10/18/2016,2300,05,Harbor,0563,624,BATTERY - SIMPLE ASSAULT,0416 1218,32,M,W,207,BAR/COCKTAIL/NIGHTCLUB,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,10TH,GAFFEY,"(33.7352, -118.2923)",33.7352, -118.2923,POINT (-118.2923 33.7352),75,296600,06037296600,2966.00,76,9063985.26855,12269.8715611,6472776.0,1727812.0
170504055,01/02/2017,01/02/2017,0200,05,Harbor,0557,624,BATTERY - SIMPLE ASSAULT,0417 1202 1218,62,M,W,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,6TH,GAFFEY,"(33.7388, -118.2923)",33.7388, -118.2923,POINT (-118.2923 33.7388),75,296600,06037296600,2966.00,76,9063985.26855,12269.8715611,6472776.0,1727812.0
170504888,01/20/2017,01/20/2017,2125,05,Harbor,0565,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 0334,42,M,W,102,SIDEWALK,102,HAND GUN,IC,Invest Cont,230,,,,800 W  9TH                          ST,,"(33.7361, -118.2946)",33.7361, -118.2946,POINT (-118.2946 33.7361),75,296600,06037296600,2966.00,76,9063985.26855,12269.8715611,6472776.0,1727812.0
170510781,05/26/2017,05/26/2017,2245,05,Harbor,0557,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1218 1261 0913 1814,42,F,H,210,RESTAURANT/FAST FOOD,,,IC,Invest Cont,440,,,,500 S  GAFFEY                       ST,,"(33.7397, -118.2923)",33.7397, -118.2923,POINT (-118.2923 33.7397),75,296600,06037296600,2966.00,76,9063985.26855,12269.8715611,6472776.0,1727812.0
170510771,05/27/2017,05/27/2017,0400,05,Harbor,0565,626,INTIMATE PARTNER - SIMPLE ASSAULT,0416 0432 0913 1218 1814 2000,39,F,W,108,PARKING LOT,500,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,626,,,,900 S  GAFFEY                       ST,,"(33.7361, -118.2923)",33.7361, -118.2923,POINT (-118.2923 33.7361),75,296600,06037296600,2966.00,76,9063985.26855,12269.8715611,6472776.0,1727812.0
170511592,06/12/2017,06/12/2017,0001,05,Harbor,0565,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD0036",0344 1218,52,F,O,102,SIDEWALK,,,IC,Invest Cont,341,,,,GRAND,7TH,"(33.7379, -118.2901)",33.7379, -118.2901,POINT (-118.2901 33.7379),75,296600,06037296600,2966.00,76,9063985.26855,12269.8715611,6472776.0,1727812.0
170512475,07/01/2017,07/01/2017,1530,05,Harbor,0565,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1218 2032,58,M,W,738,LIBRARY,,,IC,Invest Cont,440,,,,900 S  GAFFEY                       ST,,"(33.7361, -118.2923)",33.7361, -118.2923,POINT (-118.2923 33.7361),75,296600,06037296600,2966.00,76,9063985.26855,12269.8715611,6472776.0,1727812.0
170513949,08/03/2017,08/02/2017,0001,05,Harbor,0557,121,"RAPE, FORCIBLE",0416 0432 0519 0527 1218 1822,29,F,B,503,HOTEL,102,HAND GUN,IC,Invest Cont,121,,,,200 S  GAFFEY                       ST,,"(33.7424, -118.2923)",33.7424, -118.2923,POINT (-118.2923 33.7424),75,296600,06037296600,2966.00,76,9063985.26855,12269.8715611,6472776.0,1727812.0
161221823,08/26/2016,08/26/2016,0125,12,77th Street,1239,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 0445 1218,25,F,B,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,230,,,,GAGE,HOOVER,"(33.9863, -118.2881)",33.9863, -118.2881,POINT (-118.2881 33.9863),1091,237101,06037237101,2371.01,1093,6769968.67188,10352.1863625,6473335.0,1817278.0
161518120,09/14/2016,08/26/2016,0130,15,N Hollywood,1511,480,BIKE - STOLEN,0344 0397 0913 1218,40,M,B,101,STREET,,,IC,Invest Cont,480,,,,VARNA,WYANDOTTE,"(34.2026, -118.4247)",34.2026, -118.4247,POINT (-118.4247 34.2026),1634,122000,06037122000,1220.00,1636,35212595.8154,30508.19086,6435173.0,1900822.0
161517558,09/02/2016,09/02/2016,1515,15,N Hollywood,1521,626,INTIMATE PARTNER - SIMPLE ASSAULT,2004 1218 2000 0416,46,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,ETHEL                        AV,SHERMAN                      WY,"(34.2012, -118.4182)",34.2012, -118.4182,POINT (-118.4182 34.2012),1634,122000,06037122000,1220.00,1636,35212595.8154,30508.19086,6435173.0,1900822.0
161518795,09/25/2016,09/25/2016,1800,15,N Hollywood,1511,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 2004 0400 0913 1008 0334 0445,51,F,H,108,PARKING LOT,207,OTHER KNIFE,AO,Adult Other,230,,,,SHERMAN                      WY,ETHEL                        AV,"(34.2012, -118.4211)",34.2012, -118.4211,POINT (-118.4211 34.2012),1634,122000,06037122000,1220.00,1636,35212595.8154,30508.19086,6435173.0,1900822.0
161522842,12/08/2016,12/08/2016,2130,15,N Hollywood,1521,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 0444 1206 0416,46,F,H,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,230,,,,13100    SHERMAN                      WY,,"(34.2012, -118.4182)",34.2012, -118.4182,POINT (-118.4182 34.2012),1634,122000,06037122000,1220.00,1636,35212595.8154,30508.19086,6435173.0,1900822.0
171504760,01/12/2017,01/12/2017,1330,15,N Hollywood,1511,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0903 0400 0416 0359 1414 0913 2004 1218 0342 1309,19,M,B,102,SIDEWALK,308,STICK,IC,Invest Cont,230,,,,RAYMER,FULTON,"(34.2063, -118.4225)",34.2063, -118.4225,POINT (-118.4225 34.2063),1634,122000,06037122000,1220.00,1636,35212595.8154,30508.19086,6435173.0,1900822.0
171505163,01/21/2017,01/21/2017,0001,15,N Hollywood,1521,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 1822 1206 0416 0417,51,M,W,101,STREET,304,CLUB/BAT,IC,Invest Cont,230,,,,13300    SHERMAN                      WY,,"(34.2012, -118.4225)",34.2012, -118.4225,POINT (-118.4225 34.2012),1634,122000,06037122000,1220.00,1636,35212595.8154,30508.19086,6435173.0,1900822.0
171508388,03/15/2017,03/10/2017,0030,15,N Hollywood,1522,820,ORAL COPULATION,1817 2006 0218 0545 0520 0512 1218 1206,24,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,820,,,,13000    SHERMAN                      WY,,"(34.2012, -118.416)",34.2012, -118.416,POINT (-118.416 34.2012),1634,122000,06037122000,1220.00,1636,35212595.8154,30508.19086,6435173.0,1900822.0
171511381,05/06/2017,05/06/2017,1130,15,N Hollywood,1522,624,BATTERY - SIMPLE ASSAULT,0416 1218,47,F,H,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,13000    SHERMAN                      WY,,"(34.2012, -118.416)",34.2012, -118.416,POINT (-118.416 34.2012),1634,122000,06037122000,1220.00,1636,35212595.8154,30508.19086,6435173.0,1900822.0
171513675,06/16/2017,06/16/2017,2135,15,N Hollywood,1511,210,ROBBERY,0416 1309 1313 0342 1206 0344 0400 1218,28,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,COLDWATER CA,SHERMAN,"(34.2037, -118.421)",34.2037, -118.421,POINT (-118.421 34.2037),1634,122000,06037122000,1220.00,1636,35212595.8154,30508.19086,6435173.0,1900822.0
171514395,06/29/2017,06/29/2017,0400,15,N Hollywood,1501,624,BATTERY - SIMPLE ASSAULT,1218 2004 0416,58,M,B,101,STREET,312,PIPE/METAL PIPE,IC,Invest Cont,624,,,,13000    SATICOY                      ST,,"(34.207, -118.4163)",34.207, -118.4163,POINT (-118.4163 34.207),1634,122000,06037122000,1220.00,1636,35212595.8154,30508.19086,6435173.0,1900822.0
171514653,07/04/2017,07/04/2017,2200,15,N Hollywood,1511,626,INTIMATE PARTNER - SIMPLE ASSAULT,2004 1218 0416 1813,48,F,W,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626,,,,7400    FULTON                       AV,,"(34.2046, -118.4225)",34.2046, -118.4225,POINT (-118.4225 34.2046),1634,122000,06037122000,1220.00,1636,35212595.8154,30508.19086,6435173.0,1900822.0
171516018,07/28/2017,07/22/2017,2200,15,N Hollywood,1521,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344 1218,40,F,W,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,420,,,,13100    SHERMAN                      WY,,"(34.2012, -118.4182)",34.2012, -118.4182,POINT (-118.4182 34.2012),1634,122000,06037122000,1220.00,1636,35212595.8154,30508.19086,6435173.0,1900822.0
171516817,08/11/2017,08/11/2017,0600,15,N Hollywood,1511,860,BATTERY WITH SEXUAL CONTACT,1814 2000 2004 1218 0522,27,F,W,509,MOBILE HOME/TRAILERS/CONSTRUCTION TRAILERS/RV'S/MOTORHOME,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,860,,,,RAYMER                       ST,COLDWATER CA                 AV,"(34.2037, -118.421)",34.2037, -118.421,POINT (-118.421 34.2037),1634,122000,06037122000,1220.00,1636,35212595.8154,30508.19086,6435173.0,1900822.0
160618905,08/29/2016,08/27/2016,0245,06,Hollywood,0636,624,BATTERY - SIMPLE ASSAULT,0400 0444 1202 1218 1238 1313 0326,65,M,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,HOLLYWOOD                    BL,LAS PALMAS,"(34.1016, -118.3361)",34.1016, -118.3361,POINT (-118.3361 34.1016),1339,190202,06037190202,1902.02,1341,2275105.89063,6643.28280352,6460091.0,1860182.0
160619035,08/29/2016,08/29/2016,0645,06,Hollywood,0645,210,ROBBERY,0416 0344 1218,27,M,H,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,HIGHLAND                     BL,YUCCA                        ST,"(34.1032, -118.3387)",34.1032, -118.3387,POINT (-118.3387 34.1032),1339,190202,06037190202,1902.02,1341,2275105.89063,6643.28280352,6460091.0,1860182.0
160601471,10/30/2016,10/29/2016,1800,06,Hollywood,0636,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 1813 1814 0400 0416 0411 2004 1218,39,M,B,101,STREET,205,KITCHEN KNIFE,AO,Adult Other,236,,,,FRANKLIN,LAS PALMAS,"(34.1042, -118.3361)",34.1042, -118.3361,POINT (-118.3361 34.1042),1339,190202,06037190202,1902.02,1341,2275105.89063,6643.28280352,6460091.0,1860182.0
160625268,12/16/2016,12/16/2016,2230,06,Hollywood,0636,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0400 0416 0429 2000 2004 1218,54,M,H,101,STREET,307,VEHICLE,AO,Adult Other,230,236,,,HOLLYWOOD                    BL,SYCAMORE                     AV,"(34.1034, -118.3325)",34.1034, -118.3325,POINT (-118.3325 34.1034),1339,190202,06037190202,1902.02,1341,2275105.89063,6643.28280352,6460091.0,1860182.0
170604267,01/06/2017,01/06/2017,0430,06,Hollywood,0646,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 0400 0416,35,M,B,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,230,,,,6700    HOLLYWOOD                    BL,,"(34.1016, -118.3361)",34.1016, -118.3361,POINT (-118.3361 34.1016),1339,190202,06037190202,1902.02,1341,2275105.89063,6643.28280352,6460091.0,1860182.0
161221967,08/28/2016,08/27/2016,2120,12,77th Street,1269,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0305 0408 0448 1218 1814 2000 2001,21,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,236,,,,400 E  81ST                         ST,,"(33.9656, -118.2673)",33.9656, -118.2673,POINT (-118.2673 33.9656),657,239801,06037239801,2398.01,659,3990942.24414,9960.99727639,6481939.0,1810132.0
161221974,08/28/2016,08/27/2016,2230,12,77th Street,1211,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0416 0419 0429 0408 1243 1813 1814 2000 2004 1218,45,F,H,109,PARK/PLAYGROUND,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,,SLAUSON                      AV,2ND                          AV,"(33.9891, -118.3193)",33.9891, -118.3193,POINT (-118.3193 33.9891),849,234600,06037234600,2346.00,851,14034822.8721,17840.2050305,6462352.0,1819708.0
161222321,09/02/2016,09/01/2016,2240,12,77th Street,1232,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2004 0334 0416 0445 1218,56,F,B,244,TOBACCO SHOP,312,PIPE/METAL PIPE,AA,Adult Arrest,230,,,,SLAUSON                      ST,WEST                         BL,"(33.989, -118.3352)",33.989, -118.3352,POINT (-118.3352 33.989),849,234600,06037234600,2346.00,851,14034822.8721,17840.2050305,6462352.0,1819708.0
161226008,10/21/2016,10/21/2016,2045,12,77th Street,1232,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1206 1218 0319 0340 0416 0446 0429,24,F,B,109,PARK/PLAYGROUND,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,VAN NESS                     AV,SLAUSON                      AV,"(33.9891, -118.3177)",33.9891, -118.3177,POINT (-118.3177 33.9891),849,234600,06037234600,2346.00,851,14034822.8721,17840.2050305,6462352.0,1819708.0
171209218,03/15/2017,03/15/2017,1545,12,77th Street,1232,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 1261,40,F,W,218,BEAUTY/BARBER SHOP,512,MACE/PEPPER SPRAY,IC,Invest Cont,230,,,,3600 W  SLAUSON                      AV,,"(33.989, -118.3352)",33.989, -118.3352,POINT (-118.3352 33.989),849,234600,06037234600,2346.00,851,14034822.8721,17840.2050305,6462352.0,1819708.0
171219597,08/03/2017,08/03/2017,1315,12,77th Street,1211,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 1218,50,M,B,108,PARKING LOT,312,PIPE/METAL PIPE,IC,Invest Cont,230,,,,57TH                         ST,11TH                         AV,"(33.9909, -118.3294)",33.9909, -118.3294,POINT (-118.3294 33.9909),849,234600,06037234600,2346.00,851,14034822.8721,17840.2050305,6462352.0,1819708.0
171221597,08/30/2017,08/30/2017,1830,12,77th Street,1211,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0416 0446 0429 1814 1218 0319,23,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,,54TH                         ST,2ND                          AV,"(33.9932, -118.3193)",33.9932, -118.3193,POINT (-118.3193 33.9932),849,234600,06037234600,2346.00,851,14034822.8721,17840.2050305,6462352.0,1819708.0
161517214,08/27/2016,08/27/2016,1930,15,N Hollywood,1548,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 1218 1414,53,M,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,230,,,,5300    LANKERSHIM                   BL,,"(34.167, -118.3759)",34.167, -118.3759,POINT (-118.3759 34.167),1456,125320,06037125320,1253.20,1458,6807474.75293,13141.2547501,6449684.0,1883245.0
161520269,10/20/2016,10/20/2016,2045,15,N Hollywood,1548,624,BATTERY - SIMPLE ASSAULT,1218 0416,59,F,W,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,TUJUNGA,MCCORMICK,"(34.166, -118.3789)",34.166, -118.3789,POINT (-118.3789 34.166),1456,125320,06037125320,1253.20,1458,6807474.75293,13141.2547501,6449684.0,1883245.0
161522568,12/04/2016,11/15/2016,1530,15,N Hollywood,1548,820,ORAL COPULATION,1822 0501 1218 0305 1309 0419 0449 0334 0418 0507,51,F,W,101,STREET,201,KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,IC,Invest Cont,820,910,,,LANKERSHIM                   BL,WEDDINGTON                   ST,"(34.167, -118.3752)",34.167, -118.3752,POINT (-118.3752 34.167),1456,125320,06037125320,1253.20,1458,6807474.75293,13141.2547501,6449684.0,1883245.0
161524034,12/31/2016,12/31/2016,1000,15,N Hollywood,1548,624,BATTERY - SIMPLE ASSAULT,1300 0416 1218,44,M,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,CHANDLER,LANKERSHIM,"(34.1681, -118.3765)",34.1681, -118.3765,POINT (-118.3765 34.1681),1456,125320,06037125320,1253.20,1458,6807474.75293,13141.2547501,6449684.0,1883245.0
171506433,02/10/2017,02/10/2017,1800,15,N Hollywood,1548,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 2004 0416 0445 1402,64,M,B,102,SIDEWALK,207,OTHER KNIFE,IC,Invest Cont,230,998,,,HOLLYWOOD                    FY,MAGNOLIA                     BL,"(34.1667, -118.3702)",34.1667, -118.3702,POINT (-118.3702 34.1667),1456,125320,06037125320,1253.20,1458,6807474.75293,13141.2547501,6449684.0,1883245.0
171511203,05/03/2017,05/03/2017,2130,15,N Hollywood,1548,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0411 0903 1206 0334 1414 1218 0429 0345 0443,22,M,W,101,STREET,200,KNIFE WITH BLADE 6INCHES OR LESS,IC,Invest Cont,230,,,,VINELAND,CHANDLER,"(34.1684, -118.3703)",34.1684, -118.3703,POINT (-118.3703 34.1684),1456,125320,06037125320,1253.20,1458,6807474.75293,13141.2547501,6449684.0,1883245.0
171511713,05/13/2017,05/13/2017,1225,15,N Hollywood,1555,210,ROBBERY,0354 0334 1814 0913 2000 0419 0416 0344 1218 2004,19,F,B,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,210,,,,11300    MAGNOLIA                     BL,,"(34.1649, -118.3774)",34.1649, -118.3774,POINT (-118.3774 34.1649),1456,125320,06037125320,1253.20,1458,6807474.75293,13141.2547501,6449684.0,1883245.0
171516054,07/30/2017,06/30/2017,1200,15,N Hollywood,1548,434,FALSE IMPRISONMENT,0350 1218,28,F,H,221,PUBLIC STORAGE,,,AO,Adult Other,434,,,,5300    VINELAND                     AV,,"(34.167, -118.3703)",34.167, -118.3703,POINT (-118.3703 34.167),1456,125320,06037125320,1253.20,1458,6807474.75293,13141.2547501,6449684.0,1883245.0
