DATE OCCURRED,Year,Quarter,Month,Week,Day,TIME OCCURRED,CRIME CODE,CRIME CODE DESCRIPTION,VICTIM AGE,VICTIM SEX,PREMISE CODE,PREMISE DESCRIPTION,WEAPON USED CODE,WEAPON DESCRIPTION,LATITUDE,LONGITUDE,CT10
7/27/2017,2017,3,7,30,5,720,860,BATTERY WITH SEXUAL CONTACT,64,F,108,PARKING LOT,,,34.1985,-118.4487,127910
7/19/2017,2017,3,7,29,4,1730,626,INTIMATE PARTNER - SIMPLE ASSAULT,25,F,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0197,-118.3495,236202
7/19/2017,2017,3,7,29,4,1900,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),39,M,108,PARKING LOT,,,34.2069,-118.4312,127103
7/20/2017,2017,3,7,29,5,900,626,INTIMATE PARTNER - SIMPLE ASSAULT,24,F,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0337,-118.2975,221601
7/22/2017,2017,3,7,29,7,410,210,ROBBERY,34,M,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,34.0446,-118.2769,224320
8/9/2017,2017,3,8,32,4,1700,624,BATTERY - SIMPLE ASSAULT,20,M,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0426,-118.2814,224320
7/23/2017,2017,3,7,30,1,500,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",58,M,101,STREET,207,OTHER KNIFE,34.0521,-118.4729,264000
7/23/2017,2017,3,7,30,1,2030,626,INTIMATE PARTNER - SIMPLE ASSAULT,40,F,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.1047,-118.2372,186404
7/25/2017,2017,3,7,30,3,1300,210,ROBBERY,53,F,122,"VEHICLE, PASSENGER/TRUCK",500,UNKNOWN WEAPON/OTHER WEAPON,34.0352,-118.284,221710
7/25/2017,2017,3,7,30,3,1210,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",47,M,203,OTHER BUSINESS,207,OTHER KNIFE,34.0932,-118.2939,191203
8/7/2017,2017,3,8,32,2,2030,626,INTIMATE PARTNER - SIMPLE ASSAULT,30,F,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0909,-118.295,191203
7/26/2017,2017,3,7,30,4,2115,626,INTIMATE PARTNER - SIMPLE ASSAULT,25,F,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.2904,-118.5227,106643
7/28/2017,2017,3,7,30,6,1410,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",59,M,101,STREET,219,SCREWDRIVER,34.2604,-118.419,104610
7/29/2017,2017,3,7,30,7,2345,626,INTIMATE PARTNER - SIMPLE ASSAULT,47,F,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.9855,-118.4373,275302
7/29/2017,2017,3,7,30,7,1830,624,BATTERY - SIMPLE ASSAULT,54,F,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0436,-118.313,221304
7/31/2017,2017,3,7,31,2,615,624,BATTERY - SIMPLE ASSAULT,25,F,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.1036,-118.3049,190401
8/1/2017,2017,3,8,31,3,1,815,SEXUAL PENTRATION WITH A FOREIGN OBJECT,31,F,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.098,-118.3506,189902
8/2/2017,2017,3,8,31,4,1445,624,BATTERY - SIMPLE ASSAULT,47,M,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.156,-118.3874,143300
8/8/2017,2017,3,8,32,3,1230,624,BATTERY - SIMPLE ASSAULT,63,F,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.049,-118.3066,213202
8/11/2017,2017,3,8,32,6,2030,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",39,M,152,UNDERPASS/BRIDGE*,207,OTHER KNIFE,34.1207,-118.2641,188300
8/11/2017,2017,3,8,32,6,1100,210,ROBBERY,23,F,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.2428,-118.5361,115201
8/12/2017,2017,3,8,32,7,940,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",21,F,108,PARKING LOT,307,VEHICLE,33.9607,-118.42,276601
8/12/2017,2017,3,8,32,7,1815,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",30,M,108,PARKING LOT,212,BOTTLE,34.2176,-118.6017,134305
8/12/2017,2017,3,8,32,7,1530,626,INTIMATE PARTNER - SIMPLE ASSAULT,,F,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.2389,-118.4536,119320
8/13/2017,2017,3,8,33,1,1515,626,INTIMATE PARTNER - SIMPLE ASSAULT,27,M,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0376,-118.2166,204600
8/18/2017,2017,3,8,33,6,5,220,ATTEMPTED ROBBERY,57,M,509,MOBILE HOME/TRAILERS/CONSTRUCTION TRAILERS/RV'S/MOTORHOME,207,OTHER KNIFE,34.1351,-118.2153,181600
8/19/2017,2017,3,8,33,7,1105,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 0114",19,F,501,SINGLE FAMILY DWELLING,,,34.2419,-118.4581,117101
8/19/2017,2017,3,8,33,7,1100,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",53,M,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.2085,-118.3703,122120
8/20/2017,2017,3,8,34,1,2000,121,"RAPE, FORCIBLE",18,F,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.1082,-118.274,195201
8/21/2017,2017,3,8,34,2,2000,210,ROBBERY,44,F,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.9747,-118.4243,275602
8/22/2017,2017,3,8,34,3,2300,821,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH 0007=02,18,F,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.2563,-118.6171,113211
8/22/2017,2017,3,8,34,3,1300,440,THEFT PLAIN - PETTY ($950 & UNDER),57,M,401,MINI-MART,,,33.7821,-118.2976,293306
8/22/2017,2017,3,8,34,3,1630,624,BATTERY - SIMPLE ASSAULT,59,F,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,34.0469,-118.2032,203720
8/22/2017,2017,3,8,34,3,615,440,THEFT PLAIN - PETTY ($950 & UNDER),56,M,109,PARK/PLAYGROUND,,,34.2394,-118.5112,115101
8/23/2017,2017,3,8,34,4,320,210,ROBBERY,53,M,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0945,-118.2085,199400
8/25/2017,2017,3,8,34,6,345,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",56,M,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,34.1684,-118.4586,128802
8/25/2017,2017,3,8,34,6,345,210,ROBBERY,25,M,102,SIDEWALK,102,HAND GUN,34.0981,-118.3561,189800
8/28/2017,2017,3,8,35,2,1557,624,BATTERY - SIMPLE ASSAULT,44,M,101,STREET,,,33.993,-118.2391,228900
8/28/2017,2017,3,8,35,2,300,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD0036",72,F,124,BUS STOP,,,34.1494,-118.4394,141201
8/29/2017,2017,3,8,35,3,1,440,THEFT PLAIN - PETTY ($950 & UNDER),37,F,102,SIDEWALK,,,34.0569,-118.338,216100
8/30/2017,2017,3,8,35,4,145,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,44,M,101,STREET,308,STICK,34.1232,-118.216,183402
8/1/2016,2016,3,8,32,2,1310,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",53,M,101,STREET,312,PIPE/METAL PIPE,34.0442,-118.2439,ALL
8/1/2016,2016,3,8,32,2,2215,210,ROBBERY,69,M,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,34.0417,-118.2443,ALL
8/2/2016,2016,3,8,32,3,1950,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",49,M,517,,312,PIPE/METAL PIPE,34.0437,-118.2455,ALL
8/2/2016,2016,3,8,32,3,1700,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",28,M,102,SIDEWALK,309,BOARD,34.0421,-118.2469,ALL
8/2/2016,2016,3,8,32,3,2115,626,INTIMATE PARTNER - SIMPLE ASSAULT,44,F,102,SIDEWALK,,,34.0428,-118.2461,ALL
8/3/2016,2016,3,8,32,4,1200,440,THEFT PLAIN - PETTY ($950 & UNDER),46,F,101,STREET,,,34.0449,-118.2458,ALL
8/4/2016,2016,3,8,32,5,1600,624,BATTERY - SIMPLE ASSAULT,61,F,507,CONDOMINIUM/TOWNHOUSE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0421,-118.2469,ALL
8/6/2016,2016,3,8,32,7,1325,624,BATTERY - SIMPLE ASSAULT,64,M,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0421,-118.2469,ALL
8/6/2016,2016,3,8,32,7,2115,624,BATTERY - SIMPLE ASSAULT,56,M,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0442,-118.2439,ALL
8/7/2016,2016,3,8,33,1,500,220,ATTEMPTED ROBBERY,28,F,504,OTHER RESIDENCE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0428,-118.2461,ALL
8/9/2016,2016,3,8,33,3,1800,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",56,F,102,SIDEWALK,308,STICK,34.0428,-118.2461,ALL
8/9/2016,2016,3,8,33,3,2200,121,"RAPE, FORCIBLE",34,F,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0428,-118.2461,ALL
8/10/2016,2016,3,8,33,4,1600,626,INTIMATE PARTNER - SIMPLE ASSAULT,27,F,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0423,-118.2452,ALL
8/11/2016,2016,3,8,33,5,145,626,INTIMATE PARTNER - SIMPLE ASSAULT,55,M,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0368,-118.2412,ALL
8/11/2016,2016,3,8,33,5,1300,624,BATTERY - SIMPLE ASSAULT,,F,726,POLICE FACILITY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0448,-118.2474,ALL
8/11/2016,2016,3,8,33,5,1900,624,BATTERY - SIMPLE ASSAULT,51,M,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0435,-118.2471,ALL
8/14/2016,2016,3,8,34,1,1410,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",35,M,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,34.0442,-118.2439,ALL
8/14/2016,2016,3,8,34,1,1700,626,INTIMATE PARTNER - SIMPLE ASSAULT,28,F,102,SIDEWALK,,,34.043,-118.242,ALL
8/15/2016,2016,3,8,34,2,1140,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",48,F,102,SIDEWALK,513,STUN GUN,34.0421,-118.2469,ALL
8/15/2016,2016,3,8,34,2,1010,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD0036",48,F,517,,,,34.0421,-118.2469,ALL
8/15/2016,2016,3,8,34,2,2200,624,BATTERY - SIMPLE ASSAULT,66,M,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0442,-118.2439,ALL
8/16/2016,2016,3,8,34,3,1200,440,THEFT PLAIN - PETTY ($950 & UNDER),58,M,102,SIDEWALK,,,34.0423,-118.2452,ALL
8/16/2016,2016,3,8,34,3,1400,910,KIDNAPPING,27,F,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0416,-118.244,ALL
8/16/2016,2016,3,8,34,3,2000,220,ATTEMPTED ROBBERY,41,F,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,34.0417,-118.2443,ALL
8/17/2016,2016,3,8,34,4,1400,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",49,M,517,,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0421,-118.2469,ALL
8/17/2016,2016,3,8,34,4,2300,440,THEFT PLAIN - PETTY ($950 & UNDER),59,F,102,SIDEWALK,,,34.0449,-118.2458,ALL
8/18/2016,2016,3,8,34,5,120,210,ROBBERY,49,M,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0449,-118.2458,ALL
8/18/2016,2016,3,8,34,5,640,626,INTIMATE PARTNER - SIMPLE ASSAULT,30,F,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0423,-118.2452,ALL
8/18/2016,2016,3,8,34,5,1230,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",25,F,102,SIDEWALK,107,OTHER FIREARM,34.043,-118.242,ALL
8/18/2016,2016,3,8,34,5,1400,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",40,M,102,SIDEWALK,207,OTHER KNIFE,34.0442,-118.2439,ALL
8/21/2016,2016,3,8,35,1,2235,624,BATTERY - SIMPLE ASSAULT,55,F,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0437,-118.2455,ALL
8/22/2016,2016,3,8,35,2,1730,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",67,M,102,SIDEWALK,207,OTHER KNIFE,34.0408,-118.2428,ALL
8/24/2016,2016,3,8,35,4,2226,110,CRIMINAL HOMICIDE,49,M,101,STREET,107,OTHER FIREARM,34.0442,-118.2439,ALL
8/24/2016,2016,3,8,35,4,2030,440,THEFT PLAIN - PETTY ($950 & UNDER),28,M,102,SIDEWALK,,,34.0435,-118.2471,ALL
8/25/2016,2016,3,8,35,5,2200,121,"RAPE, FORCIBLE",52,F,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,34.0421,-118.2469,ALL
8/25/2016,2016,3,8,35,5,1130,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,48,F,517,,511,VERBAL THREAT,34.0437,-118.2455,ALL
8/26/2016,2016,3,8,35,6,1725,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",63,M,102,SIDEWALK,207,OTHER KNIFE,34.0403,-118.2421,ALL
8/26/2016,2016,3,8,35,6,850,624,BATTERY - SIMPLE ASSAULT,55,M,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0394,-118.2405,ALL
8/29/2016,2016,3,8,36,2,30,440,THEFT PLAIN - PETTY ($950 & UNDER),41,M,516,,,,34.0442,-118.2439,ALL
8/30/2016,2016,3,8,36,3,1030,626,INTIMATE PARTNER - SIMPLE ASSAULT,37,M,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0428,-118.2461,ALL
8/31/2016,2016,3,8,36,4,2200,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",50,M,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0437,-118.2455,ALL
8/31/2016,2016,3,8,36,4,2000,210,ROBBERY,44,M,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0423,-118.2452,ALL
8/31/2016,2016,3,8,36,4,2000,624,BATTERY - SIMPLE ASSAULT,42,F,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0439,-118.2479,ALL
9/2/2016,2016,3,9,36,6,130,624,BATTERY - SIMPLE ASSAULT,52,F,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0423,-118.2452,ALL
9/2/2016,2016,3,9,36,6,1645,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",48,M,102,SIDEWALK,101,REVOLVER,34.0396,-118.2451,ALL
9/2/2016,2016,3,9,36,6,1300,350,"THEFT, PERSON",53,F,102,SIDEWALK,,,34.0449,-118.2458,ALL
9/3/2016,2016,3,9,36,7,436,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),42,F,102,SIDEWALK,,,34.0437,-118.2455,ALL
9/4/2016,2016,3,9,37,1,1800,210,ROBBERY,65,M,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0449,-118.2458,ALL
9/5/2016,2016,3,9,37,2,230,624,BATTERY - SIMPLE ASSAULT,42,M,709,PUBLIC RESTROOM(INDOORS-INSIDE),400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0421,-118.2469,ALL
9/5/2016,2016,3,9,37,2,1255,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",39,M,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,34.0433,-118.2488,ALL
9/6/2016,2016,3,9,37,3,1420,624,BATTERY - SIMPLE ASSAULT,60,F,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0417,-118.2443,ALL
9/7/2016,2016,3,9,37,4,1330,121,"RAPE, FORCIBLE",39,F,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0417,-118.2443,ALL
9/9/2016,2016,3,9,37,6,2140,624,BATTERY - SIMPLE ASSAULT,58,M,102,SIDEWALK,308,STICK,34.0421,-118.2469,ALL
9/9/2016,2016,3,9,37,6,2300,626,INTIMATE PARTNER - SIMPLE ASSAULT,44,F,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0428,-118.2461,ALL
9/9/2016,2016,3,9,37,6,2200,480,BIKE - STOLEN,58,M,101,STREET,,,34.0439,-118.2479,ALL
9/11/2016,2016,3,9,38,1,2100,440,THEFT PLAIN - PETTY ($950 & UNDER),54,F,102,SIDEWALK,,,34.0435,-118.2471,ALL
9/12/2016,2016,3,9,38,2,1050,648,ARSON,45,F,102,SIDEWALK,,,34.0417,-118.2443,ALL
9/13/2016,2016,3,9,38,3,40,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",75,M,102,SIDEWALK,207,OTHER KNIFE,34.0442,-118.2439,ALL
9/13/2016,2016,3,9,38,3,1450,624,BATTERY - SIMPLE ASSAULT,45,F,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0428,-118.2461,ALL
9/13/2016,2016,3,9,38,3,2130,350,"THEFT, PERSON",58,M,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0449,-118.2458,ALL
9/13/2016,2016,3,9,38,3,1540,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",57,F,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,34.0439,-118.2479,ALL
9/14/2016,2016,3,9,38,4,1730,210,ROBBERY,30,M,101,STREET,207,OTHER KNIFE,34.0428,-118.2461,ALL
9/15/2016,2016,3,9,38,5,600,220,ATTEMPTED ROBBERY,58,M,101,STREET,312,PIPE/METAL PIPE,34.0448,-118.2474,ALL
9/15/2016,2016,3,9,38,5,800,624,BATTERY - SIMPLE ASSAULT,40,F,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0428,-118.2461,ALL
9/15/2016,2016,3,9,38,5,930,210,ROBBERY,54,F,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0403,-118.2421,ALL
9/16/2016,2016,3,9,38,6,600,121,"RAPE, FORCIBLE",30,F,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0423,-118.2452,ALL
9/17/2016,2016,3,9,38,7,2045,626,INTIMATE PARTNER - SIMPLE ASSAULT,25,F,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0437,-118.2455,ALL
9/17/2016,2016,3,9,38,7,1400,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),48,F,101,STREET,,,34.0421,-118.2405,ALL
9/18/2016,2016,3,9,39,1,2200,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",47,M,101,STREET,302,BLUNT INSTRUMENT,34.0428,-118.2461,ALL
9/19/2016,2016,3,9,39,2,2300,440,THEFT PLAIN - PETTY ($950 & UNDER),29,M,102,SIDEWALK,,,34.0417,-118.2443,ALL
9/20/2016,2016,3,9,39,3,1000,624,BATTERY - SIMPLE ASSAULT,33,M,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0428,-118.2461,ALL
9/21/2016,2016,3,9,39,4,1328,624,BATTERY - SIMPLE ASSAULT,43,F,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0442,-118.2439,ALL
9/22/2016,2016,3,9,39,5,1650,624,BATTERY - SIMPLE ASSAULT,57,F,517,,312,PIPE/METAL PIPE,34.0421,-118.2469,ALL
9/23/2016,2016,3,9,39,6,330,210,ROBBERY,19,M,101,STREET,109,SEMI-AUTOMATIC PISTOL,34.0423,-118.2452,ALL
9/26/2016,2016,3,9,40,2,530,624,BATTERY - SIMPLE ASSAULT,48,M,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0449,-118.2458,ALL
9/27/2016,2016,3,9,40,3,830,210,ROBBERY,68,M,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0449,-118.2458,ALL
9/28/2016,2016,3,9,40,4,425,624,BATTERY - SIMPLE ASSAULT,58,F,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500,UNKNOWN WEAPON/OTHER WEAPON,34.0421,-118.2469,ALL
9/28/2016,2016,3,9,40,4,2130,624,BATTERY - SIMPLE ASSAULT,56,M,102,SIDEWALK,308,STICK,34.0387,-118.2439,ALL
10/1/2016,2016,4,10,40,7,830,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,25,F,102,SIDEWALK,511,VERBAL THREAT,34.0421,-118.2405,ALL
10/1/2016,2016,4,10,40,7,2200,440,THEFT PLAIN - PETTY ($950 & UNDER),28,M,101,STREET,,,34.0417,-118.2443,ALL
10/2/2016,2016,4,10,41,1,800,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",50,M,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0437,-118.2455,ALL
10/5/2016,2016,4,10,41,4,1100,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",58,F,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0421,-118.2469,ALL
10/6/2016,2016,4,10,41,5,30,624,BATTERY - SIMPLE ASSAULT,33,F,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,34.0439,-118.2479,ALL
10/8/2016,2016,4,10,41,7,1650,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",57,M,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",102,HAND GUN,34.0435,-118.2471,ALL
10/9/2016,2016,4,10,42,1,1100,901,VIOLATION OF RESTRAINING ORDER,28,F,101,STREET,,,34.0421,-118.2405,ALL
10/10/2016,2016,4,10,42,2,1145,624,BATTERY - SIMPLE ASSAULT,47,M,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0428,-118.2461,ALL
10/13/2016,2016,4,10,42,5,1730,624,BATTERY - SIMPLE ASSAULT,45,M,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,34.0423,-118.2452,ALL
10/18/2016,2016,4,10,43,3,200,440,THEFT PLAIN - PETTY ($950 & UNDER),67,F,102,SIDEWALK,,,34.0395,-118.2405,ALL
10/20/2016,2016,4,10,43,5,1200,626,INTIMATE PARTNER - SIMPLE ASSAULT,36,F,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.043,-118.242,ALL
10/22/2016,2016,4,10,43,7,1050,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",35,F,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,34.0421,-118.2405,ALL
10/22/2016,2016,4,10,43,7,1630,121,"RAPE, FORCIBLE",38,F,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0442,-118.2439,ALL
10/23/2016,2016,4,10,44,1,1625,350,"THEFT, PERSON",27,M,102,SIDEWALK,,,34.0428,-118.2461,ALL
10/25/2016,2016,4,10,44,3,1800,210,ROBBERY,53,M,102,SIDEWALK,312,PIPE/METAL PIPE,34.043,-118.242,ALL
10/26/2016,2016,4,10,44,4,2000,440,THEFT PLAIN - PETTY ($950 & UNDER),47,F,517,,,,34.0421,-118.2469,ALL
10/28/2016,2016,4,10,44,6,2220,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",40,F,504,OTHER RESIDENCE,308,STICK,34.0449,-118.2458,ALL
10/28/2016,2016,4,10,44,6,2200,210,ROBBERY,36,M,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,34.0448,-118.2474,ALL
10/29/2016,2016,4,10,44,7,2030,210,ROBBERY,19,M,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0448,-118.2474,ALL
10/30/2016,2016,4,10,45,1,1215,624,BATTERY - SIMPLE ASSAULT,41,F,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0416,-118.244,ALL
11/2/2016,2016,4,11,45,4,1145,440,THEFT PLAIN - PETTY ($950 & UNDER),49,F,116,OTHER/OUTSIDE,,,34.0437,-118.2455,ALL
11/3/2016,2016,4,11,45,5,1040,440,THEFT PLAIN - PETTY ($950 & UNDER),52,M,517,,,,34.0449,-118.2458,ALL
11/3/2016,2016,4,11,45,5,230,210,ROBBERY,29,M,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,34.0442,-118.2439,ALL
